Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.01,0.05,0.0,5000,1000,40,1,0,2,0.0,0.0,0.0,0.0,,0.034482758620689655,0.034482758620689655,2,1
