Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
5,0.2,0.3,0.0,5000,1000,20,7,0,2,0.0,0.0,0.0,0.0,,0.2413793103448276,0.2413793103448276,2,7
