Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
13,0.01,0.3,0.1,5000,0,20,500,5,21,0,0.8076923076923077,1.0,1.0,0.8936170212765957,46.3,0.02493765586034913,0.12967581047381546,20,26
