Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
15,0.2,0.05,0.0,5000,0,40,500,42,7,33,0.14285714285714285,0.175,0.175,0.15730337078651685,182.57142857142858,0.1048689138576779,0.12234706616729088,40,49
