Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.01,0.05,0.1,5000,0,20,500,8,12,8,0.6,0.6,0.6,0.6,364.3333333333333,0.0399002493765586,0.09975062344139651,20,20
