Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.2,0.3,0.1,5000,1000,30,5,0,2,0.0,0.0,0.0,0.0,,0.17241379310344826,0.17241379310344826,2,5
