Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
4,0.01,0.05,0.1,100000,1000,20,1,0,2,0.0,0.0,0.0,0.0,,0.001984126984126984,0.001984126984126984,2,1
