Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
6,0.2,0.3,0.0,100000,1000,30,2,0,2,0.0,0.0,0.0,0.0,,0.003968253968253968,0.003968253968253968,2,2
