Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
7,0.01,0.05,0.0,5000,0,40,500,5,36,4,0.8780487804878049,0.9,0.9,0.888888888888889,294.3333333333333,0.012484394506866416,0.10237203495630462,40,41
