Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.01,0.3,0.0,5000,1000,40,2,0,2,0.0,0.0,0.0,0.0,,0.06896551724137931,0.06896551724137931,2,2
