Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
2,0.01,0.05,0.1,100000,0,40,500,13,28,12,0.6829268292682927,0.7,0.7,0.6913580246913581,322.75,0.0016248984438472596,0.00512467970751828,40,41
