Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
11,0.2,0.3,0.0,100000,0,20,22,0,20,0.0,0.0,0.0,0.0,,0.0054993125859267595,0.0054993125859267595,20,22
