Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
12,0.01,0.05,0.0,100000,0,20,57,0,20,0.0,0.0,0.0,0.0,,0.014248218972628422,0.014248218972628422,20,57
