Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
13,0.2,0.3,0.1,5000,0,20,21,1,19,0.045454545454545456,0.05,0.05,0.04761904761904762,324.0,0.10473815461346633,0.10972568578553615,20,22
