Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
8,0.2,0.3,0.1,5000,0,20,20,1,19,0.047619047619047616,0.05,0.05,0.04878048780487805,493.0,0.09975062344139651,0.10473815461346633,20,21
