Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
4,0.01,0.05,0.1,5000,0,20,59,15,13,0.20270270270270271,0.5357142857142857,0.35,0.29411764705882354,368.0,0.2942643391521197,0.3690773067331671,20,74
