Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
2,0.01,0.05,0.1,5000,0,20,59,23,11,0.2804878048780488,0.6764705882352942,0.45,0.3965517241379311,320.0,0.2942643391521197,0.4089775561097257,20,82
