Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
4,0.01,0.3,0.1,5000,1000,20,197,1,19,0.005050505050505051,0.05,0.05,0.009174311926605507,336.0,0.8191268191268191,0.8232848232848233,20,198
