Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
11,0.01,0.3,0.0,5000,1000,20,187,0,20,0.0,0.0,0.0,0.0,,0.7775467775467776,0.7775467775467776,20,187
