Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
11,0.01,0.3,0.1,5000,0,20,271,17,12,0.059027777777777776,0.5862068965517241,0.4,0.10725552050473185,241.125,1.3516209476309227,1.4364089775561097,20,288
