Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
2,0.01,0.3,0.0,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,285.9,0.0,0.909008271975275,11,10
2,0.01,0.3,0.0,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2727024815925825,0.2727024815925825,4,3
2,0.01,0.3,0.0,100000,0,41,10,1,0.19607843137254902,0.9090909090909091,0.9090909090909091,0.3225806451612903,201.8,0.018636355165293106,0.023181807644632887,11,51
2,0.01,0.3,0.0,100000,1000,43,0,10,0.0,0.0,0.0,0.0,,0.019545445661161065,0.019545445661161065,10,43
2,0.01,0.3,0.1,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,294.6,0.0,0.9088430428065074,11,10
2,0.01,0.3,0.1,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2726529128419522,0.2726529128419522,4,3
2,0.01,0.3,0.1,100000,0,37,10,1,0.2127659574468085,0.9090909090909091,0.9090909090909091,0.3448275862068965,196.3,0.016818158884328794,0.021363607231444683,11,47
2,0.01,0.3,0.1,100000,1000,44,0,10,0.0,0.0,0.0,0.0,,0.01999997272730992,0.01999997272730992,10,44
2,0.2,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
2,0.2,0.05,0.0,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
2,0.2,0.05,0.0,100000,0,41,0,11,0.0,0.0,0.0,0.0,,0.018636355165293106,0.018636355165293106,11,41
2,0.2,0.05,0.0,100000,1000,35,0,10,0.0,0.0,0.0,0.0,,0.01590908367768924,0.01590908367768924,10,35
2,0.2,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
2,0.2,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
2,0.2,0.05,0.1,100000,0,35,0,11,0.0,0.0,0.0,0.0,,0.015909069214905616,0.015909069214905616,11,35
2,0.2,0.05,0.1,100000,1000,34,0,10,0.0,0.0,0.0,0.0,,0.015454524380194026,0.015454524380194026,10,34
