Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
5,0.01,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
5,0.01,0.05,0.1,100000,0,11,0,11,0.0,0.0,0.0,0.0,,0.00499999318182748,0.00499999318182748,11,11
5,0.01,0.05,0.1,100000,1000,10,0,10,0.0,0.0,0.0,0.0,,0.00454544834711589,0.00454544834711589,10,10
5,0.01,0.3,0.0,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,44.7,0.0,0.909008271975275,11,10
5,0.01,0.3,0.0,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2727024815925825,0.2727024815925825,4,3
5,0.01,0.3,0.0,100000,0,7,10,1,0.5882352941176471,0.9090909090909091,0.9090909090909091,0.7142857142857143,183.9,0.0031818167355378473,0.007727269214877631,11,17
5,0.01,0.3,0.0,100000,1000,21,3,7,0.125,0.3,0.3,0.17647058823529413,452.6666666666667,0.009545450206613543,0.010909085950415478,10,24
5,0.01,0.3,0.1,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,43.7,0.0,0.9088430428065074,11,10
5,0.01,0.3,0.1,500,1000,4,0,4,0.0,0.0,0.0,0.0,,0.3635372171226029,0.3635372171226029,4,4
5,0.01,0.3,0.1,100000,0,8,10,1,0.5555555555555556,0.9090909090909091,0.9090909090909091,0.6896551724137931,112.6,0.0036363586776927124,0.008181807024808604,11,18
5,0.01,0.3,0.1,100000,1000,27,0,10,0.0,0.0,0.0,0.0,,0.012272710537212904,0.012272710537212904,10,27
5,0.2,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
5,0.2,0.05,0.0,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
5,0.2,0.05,0.0,100000,0,31,0,11,0.0,0.0,0.0,0.0,,0.014090902685953324,0.014090902685953324,11,31
5,0.2,0.05,0.0,100000,1000,28,0,10,0.0,0.0,0.0,0.0,,0.012727266942151389,0.012727266942151389,10,28
5,0.2,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
5,0.2,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
5,0.2,0.05,0.1,100000,0,24,1,10,0.04,0.09090909090909091,0.09090909090909091,0.05555555555555555,253.0,0.010909076033078138,0.011363620867789725,11,25
5,0.2,0.05,0.1,100000,1000,24,0,10,0.0,0.0,0.0,0.0,,0.010909076033078138,0.010909076033078138,10,24
5,0.2,0.3,0.0,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,46.6,0.0,0.909008271975275,11,10
5,0.2,0.3,0.0,500,1000,4,1,3,0.2,0.25,0.25,0.22222222222222224,441.0,0.36360330879011,0.4545041359876375,4,5
