Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
4,0.2,0.05,0.0,5000,0,20,30,3,17,0.09090909090909091,0.15,0.15,0.11320754716981132,347.6666666666667,0.14962593516209474,0.16458852867830426,20,33
