Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
13,0.01,0.3,0.0,100000,0,20,718,19,1,0.025780189959294438,0.95,0.95,0.05019815059445178,125.47368421052632,0.17947756530433698,0.18422697162854643,20,737
