Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
6,0.01,0.3,0.0,5000,0,20,25,22,0,0.46808510638297873,1.0,1.0,0.6376811594202899,133.35,0.12468827930174563,0.2344139650872818,20,47
