Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
4,0.2,0.05,0.1,100000,1000,20,553,3,17,0.00539568345323741,0.15,0.15,0.010416666666666668,441.3333333333333,0.136864249474075,0.1376067318401188,20,556
