Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
15,0.2,0.3,0.1,100000,1000,20,112,2,18,0.017543859649122806,0.1,0.1,0.029850746268656716,437.0,0.02771934166563544,0.028214329909664645,20,114
