Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
6,0.2,0.3,0.1,5000,0,20,4,17,3,0.8095238095238095,0.85,0.85,0.8292682926829269,336.6470588235294,0.0199501246882793,0.10473815461346633,20,21
