Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.2,0.05,0.1,5000,1000,40,500,39,9,31,0.1875,0.225,0.225,0.20454545454545456,1209.111111111111,0.08116545265348596,0.09989594172736734,40,48
