Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
8,0.01,0.05,0.0,5000,0,20,500,3,16,4,0.8421052631578947,0.8,0.8,0.8205128205128205,365.0,0.014962593516209476,0.09476309226932669,20,19
