Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
1,0.2,0.05,0.1,100000,1000,20,500,19,2,18,0.09523809523809523,0.1,0.1,0.0975609756097561,1303.0,0.004702388318277441,0.005197376562306645,20,21
