Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.2,0.3,0.1,5000,1000,40,500,55,69,0,0.5564516129032258,1.0,1.0,0.7150259067357513,490.975,0.11446409989594174,0.25806451612903225,40,124
