Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
3,0.01,0.3,0.0,5000,0,30,500,21,32,0,0.6037735849056604,1.0,1.0,0.7529411764705882,37.666666666666664,0.06988352745424294,0.17637271214642264,30,53
