Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
3,0.01,0.05,0.0,100000,1000,30,500,11,0,30,0.0,0.0,0.0,0.0,,0.0018150317630558535,0.0018150317630558535,30,11
