Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.01,0.3,0.1,100000,1000,40,500,72,69,0,0.48936170212765956,1.0,1.0,0.6571428571428571,350.6,0.008910339706701317,0.017449415258956748,40,141
