Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
4,0.2,0.3,0.1,5000,0,40,500,25,43,0,0.6323529411764706,1.0,1.0,0.7747747747747747,59.1,0.062421972534332085,0.16978776529338327,40,68
