Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
10,0.01,0.3,0.0,5000,0,10,500,2,11,0,0.8461538461538461,1.0,1.0,0.9166666666666666,41.7,0.01990049751243781,0.12935323383084577,10,13
