,Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
0,14,0.01,0.05,0.0,5000,1000,10,500,9,0,10,0.0,0.0,0.0,0.0,,0.0746887966804979,0.0746887966804979,10,9
0,14,0.01,0.05,0.0,5000,1000,20,500,12,0,20,0.0,0.0,0.0,0.0,,0.0498960498960499,0.0498960498960499,20,12
0,14,0.01,0.05,0.0,5000,1000,30,500,29,0,30,0.0,0.0,0.0,0.0,,0.0804438280166435,0.0804438280166435,30,29
0,14,0.01,0.05,0.0,5000,1000,40,500,40,0,40,0.0,0.0,0.0,0.0,,0.0832466181061394,0.0832466181061394,40,40
0,14,0.01,0.05,0.1,100000,0,10,500,3,8,2,0.7272727272727273,0.8,0.8,0.761904761904762,396.0,0.0014996250937265,0.005498625343664,10,11
0,14,0.01,0.05,0.1,100000,0,20,500,20,0,20,0.0,0.0,0.0,0.0,,0.0049993750781152,0.0049993750781152,20,20
0,14,0.01,0.05,0.1,100000,0,30,500,7,24,6,0.7741935483870968,0.8,0.8,0.7868852459016393,366.3333333333333,0.0011665694525456,0.0051662361469877,30,31
0,14,0.01,0.05,0.1,100000,0,40,500,9,32,8,0.7804878048780488,0.8,0.8,0.7901234567901235,357.0,0.0011249296918942,0.0051246797075182,40,41
0,14,0.01,0.05,0.1,100000,1000,10,500,7,0,10,0.0,0.0,0.0,0.0,,0.0034644889878742,0.0034644889878742,10,7
0,14,0.01,0.05,0.1,100000,1000,20,500,1,20,0,0.9523809523809524,1.0,1.0,0.975609756097561,1052.2,0.0002474941220146,0.0051973765623066,20,21
0,14,0.01,0.05,0.1,100000,1000,30,500,0,30,0,1.0,1.0,1.0,1.0,1032.7333333333331,0.0,0.0049500866265159,30,30
0,14,0.01,0.05,0.1,100000,1000,40,500,1,40,0,0.975609756097561,1.0,1.0,0.9876543209876544,998.125,0.0001237547181486,0.0050739434440938,40,41
0,14,0.01,0.05,0.1,5000,0,10,500,6,2,8,0.25,0.2,0.2,0.2222222222222222,350.0,0.0597014925373134,0.0796019900497512,10,8
0,14,0.01,0.05,0.1,5000,0,20,500,14,1,19,0.0666666666666666,0.05,0.05,0.0571428571428571,222.0,0.0698254364089775,0.0748129675810473,20,15
0,14,0.01,0.05,0.1,5000,0,30,500,16,0,30,0.0,0.0,0.0,0.0,,0.0532445923460898,0.0532445923460898,30,16
0,14,0.01,0.05,0.1,5000,0,40,500,24,17,23,0.4146341463414634,0.425,0.425,0.419753086419753,341.7058823529412,0.0599250936329588,0.1023720349563046,40,41
0,14,0.01,0.05,0.1,5000,1000,10,500,9,0,10,0.0,0.0,0.0,0.0,,0.0746887966804979,0.0746887966804979,10,9
0,14,0.01,0.05,0.1,5000,1000,20,500,20,2,18,0.0909090909090909,0.1,0.1,0.0952380952380952,1223.5,0.0831600831600831,0.0914760914760914,20,22
0,14,0.01,0.05,0.1,5000,1000,30,500,29,0,30,0.0,0.0,0.0,0.0,,0.0804438280166435,0.0804438280166435,30,29
0,14,0.01,0.05,0.1,5000,1000,40,500,21,0,40,0.0,0.0,0.0,0.0,,0.0437044745057232,0.0437044745057232,40,21
0,14,0.01,0.3,0.0,100000,0,10,500,7,11,0,0.6111111111111112,1.0,1.0,0.7586206896551725,37.4,0.0034991252186953,0.0089977505623594,10,18
0,14,0.01,0.3,0.0,100000,0,20,500,95,21,0,0.1810344827586207,1.0,1.0,0.3065693430656934,70.3,0.0237470316210473,0.0289963754530683,20,116
0,14,0.01,0.3,0.0,100000,0,30,500,0,30,0,1.0,1.0,1.0,1.0,53.0,0.0,0.0049995833680526,30,30
0,14,0.01,0.3,0.0,100000,0,40,500,21,40,0,0.6557377049180327,1.0,1.0,0.7920792079207921,73.075,0.0026248359477532,0.0076245234672832,40,61
0,14,0.01,0.3,0.0,100000,1000,10,500,7,15,0,0.6818181818181818,1.0,1.0,0.8108108108108109,331.5,0.0034644889878742,0.0108883939618906,10,22
0,14,0.01,0.3,0.0,100000,1000,20,500,3,20,0,0.8695652173913043,1.0,1.0,0.9302325581395348,537.85,0.0007424823660438,0.0056923648063358,20,23
0,14,0.01,0.3,0.0,100000,1000,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,532.4666666666667,0.0001650028875505,0.0051150895140664,30,31
0,14,0.01,0.3,0.0,100000,1000,40,500,13,40,0,0.7547169811320755,1.0,1.0,0.8602150537634409,314.3,0.0016088113359321,0.0065590000618773,40,53
0,14,0.01,0.3,0.0,5000,0,10,500,3,12,0,0.8,1.0,1.0,0.888888888888889,34.1,0.0298507462686567,0.1492537313432836,10,15
0,14,0.01,0.3,0.0,5000,0,20,500,7,23,0,0.7666666666666667,1.0,1.0,0.8679245283018869,33.45,0.0349127182044887,0.1496259351620947,20,30
0,14,0.01,0.3,0.0,5000,0,30,500,20,37,0,0.6491228070175439,1.0,1.0,0.7872340425531915,43.8,0.0665557404326123,0.1896838602329451,30,57
0,14,0.01,0.3,0.0,5000,0,40,500,170,58,0,0.2543859649122807,1.0,1.0,0.4055944055944055,37.95,0.4244694132334581,0.5692883895131087,40,228
0,14,0.01,0.3,0.0,5000,1000,10,500,0,20,0,1.0,1.0,1.0,1.0,495.9,0.0,0.1659751037344398,10,20
0,14,0.01,0.3,0.0,5000,1000,20,500,5,42,0,0.8936170212765957,1.0,1.0,0.9438202247191012,324.75,0.0207900207900207,0.1954261954261954,20,47
0,14,0.01,0.3,0.0,5000,1000,30,500,18,43,0,0.7049180327868853,1.0,1.0,0.8269230769230769,506.9,0.0499306518723994,0.1692094313453536,30,61
0,14,0.01,0.3,0.0,5000,1000,40,500,13,78,0,0.8571428571428571,1.0,1.0,0.923076923076923,320.55,0.0270551508844953,0.1893860561914672,40,91
0,14,0.01,0.3,0.1,100000,0,10,500,79,11,0,0.1222222222222222,1.0,1.0,0.2178217821782178,52.8,0.0394901274681329,0.044988752811797,10,90
0,14,0.01,0.3,0.1,100000,0,20,500,152,20,0,0.1162790697674418,1.0,1.0,0.2083333333333333,69.5,0.0379952505936757,0.042994625671791,20,172
0,14,0.01,0.3,0.1,100000,0,30,500,0,30,0,1.0,1.0,1.0,1.0,72.93333333333334,0.0,0.0049995833680526,30,30
0,14,0.01,0.3,0.1,100000,0,40,500,240,43,0,0.1519434628975265,1.0,1.0,0.263803680981595,53.175,0.0299981251171801,0.0353727892006749,40,283
0,14,0.01,0.3,0.1,100000,1000,10,500,0,10,0,1.0,1.0,1.0,1.0,815.3,0.0,0.0049492699826775,10,10
0,14,0.01,0.3,0.1,100000,1000,20,500,13,4,16,0.2352941176470588,0.2,0.2,0.2162162162162162,788.25,0.0032174235861898,0.0042074000742482,20,17
0,14,0.01,0.3,0.1,100000,1000,30,500,2,30,0,0.9375,1.0,1.0,0.967741935483871,856.7,0.000330005775101,0.005280092401617,30,32
0,14,0.01,0.3,0.1,100000,1000,40,500,54,44,0,0.4489795918367347,1.0,1.0,0.6197183098591549,673.45,0.0066827547800259,0.0121279623785656,40,98
0,14,0.01,0.3,0.1,5000,0,10,500,3,11,0,0.7857142857142857,1.0,1.0,0.88,48.2,0.0298507462686567,0.1393034825870646,10,14
0,14,0.01,0.3,0.1,5000,0,20,500,12,23,0,0.6571428571428571,1.0,1.0,0.7931034482758621,47.9,0.0598503740648379,0.1745635910224438,20,35
0,14,0.01,0.3,0.1,5000,0,30,500,15,33,0,0.6875,1.0,1.0,0.8148148148148148,50.66666666666666,0.0499168053244592,0.1597337770382695,30,48
0,14,0.01,0.3,0.1,5000,0,40,500,13,43,0,0.7678571428571429,1.0,1.0,0.8686868686868687,48.95,0.0324594257178526,0.1398252184769038,40,56
0,14,0.01,0.3,0.1,5000,1000,10,500,9,14,0,0.6086956521739131,1.0,1.0,0.7567567567567568,568.0,0.0746887966804979,0.1908713692946058,10,23
0,14,0.01,0.3,0.1,5000,1000,20,500,10,40,0,0.8,1.0,1.0,0.888888888888889,394.5,0.0415800415800415,0.2079002079002079,20,50
0,14,0.01,0.3,0.1,5000,1000,30,500,11,56,0,0.835820895522388,1.0,1.0,0.9105691056910568,390.9666666666666,0.0305131761442441,0.1858529819694868,30,67
0,14,0.01,0.3,0.1,5000,1000,40,500,36,80,0,0.6896551724137931,1.0,1.0,0.8163265306122449,414.05,0.0749219562955254,0.2414151925078043,40,116
0,14,0.2,0.05,0.0,100000,0,10,500,21,0,10,0.0,0.0,0.0,0.0,,0.0104973756560859,0.0104973756560859,10,21
0,14,0.2,0.05,0.0,100000,0,20,500,19,0,20,0.0,0.0,0.0,0.0,,0.0047494063242094,0.0047494063242094,20,19
0,14,0.2,0.05,0.0,100000,0,30,500,86,2,28,0.0227272727272727,0.0666666666666666,0.0666666666666666,0.0338983050847457,164.0,0.0143321389884176,0.0146654445462878,30,88
0,14,0.2,0.05,0.0,100000,0,40,500,38,1,39,0.0256410256410256,0.025,0.025,0.0253164556962025,470.0,0.0047497031435535,0.0048746953315417,40,39
0,14,0.2,0.05,0.0,100000,1000,10,500,11,5,5,0.3125,0.5,0.5,0.3846153846153846,1285.2,0.0054441969809453,0.007918831972284,10,16
0,14,0.2,0.05,0.0,100000,1000,20,500,11,8,12,0.4210526315789473,0.4,0.4,0.4102564102564102,1278.875,0.0027224353421606,0.0047023883182774,20,19
0,14,0.2,0.05,0.0,100000,1000,30,500,20,9,21,0.3103448275862069,0.3,0.3,0.3050847457627119,1254.7777777777778,0.0033000577510106,0.0047850837389654,30,29
0,14,0.2,0.05,0.0,100000,1000,40,500,32,7,33,0.1794871794871795,0.175,0.175,0.1772151898734177,1386.7142857142858,0.0039601509807561,0.0048264340077965,40,39
0,14,0.2,0.05,0.0,5000,0,10,500,6,2,8,0.25,0.2,0.2,0.2222222222222222,311.0,0.0597014925373134,0.0796019900497512,10,8
0,14,0.2,0.05,0.0,5000,0,20,500,21,2,18,0.0869565217391304,0.1,0.1,0.0930232558139534,206.0,0.1047381546134663,0.1147132169576059,20,23
0,14,0.2,0.05,0.0,5000,0,30,500,38,6,24,0.1363636363636363,0.2,0.2,0.1621621621621621,300.5,0.1264559068219634,0.146422628951747,30,44
0,14,0.2,0.05,0.0,5000,0,40,500,148,12,28,0.075,0.3,0.3,0.12,281.25,0.3695380774032459,0.3995006242197253,40,160
0,14,0.2,0.05,0.0,5000,1000,10,500,12,4,6,0.25,0.4,0.4,0.3076923076923077,942.25,0.0995850622406639,0.1327800829875518,10,16
0,14,0.2,0.05,0.0,5000,1000,20,500,266,47,9,0.1501597444089457,0.8392857142857143,0.55,0.2547425474254743,1017.4545454545456,1.106029106029106,1.3014553014553014,20,313
0,14,0.2,0.05,0.0,5000,1000,30,500,41,10,20,0.196078431372549,0.3333333333333333,0.3333333333333333,0.2469135802469135,1146.4,0.1137309292649098,0.1414701803051317,30,51
0,14,0.2,0.05,0.0,5000,1000,40,500,46,8,32,0.1481481481481481,0.2,0.2,0.1702127659574468,1171.375,0.0957336108220603,0.1123829344432882,40,54
0,14,0.2,0.05,0.1,100000,0,10,500,73,2,8,0.0266666666666666,0.2,0.2,0.0470588235294117,329.5,0.0364908772806798,0.0374906273431642,10,75
0,14,0.2,0.05,0.1,100000,0,20,500,146,3,17,0.0201342281879194,0.15,0.15,0.0355029585798816,280.0,0.0364954380702412,0.0372453443319585,20,149
0,14,0.2,0.05,0.1,100000,0,30,500,28,1,29,0.0344827586206896,0.0333333333333333,0.0333333333333333,0.0338983050847457,481.0,0.0046662778101824,0.0048329305891175,30,29
0,14,0.2,0.05,0.1,100000,0,40,500,0,0,40,0.0,0.0,0.0,0.0,,0.0,0.0,40,0
0,14,0.2,0.05,0.1,100000,1000,10,500,7,0,10,0.0,0.0,0.0,0.0,,0.0034644889878742,0.0034644889878742,10,7
0,14,0.2,0.05,0.1,100000,1000,20,500,20,0,20,0.0,0.0,0.0,0.0,,0.004949882440292,0.004949882440292,20,20
0,14,0.2,0.05,0.1,100000,1000,30,500,28,1,29,0.0344827586206896,0.0333333333333333,0.0333333333333333,0.0338983050847457,1111.0,0.0046200808514149,0.0047850837389654,30,29
0,14,0.2,0.05,0.1,100000,1000,40,500,39,1,39,0.025,0.025,0.025,0.025,956.0,0.0048264340077965,0.0049501887259451,40,40
0,14,0.2,0.05,0.1,5000,0,10,500,14,1,9,0.0666666666666666,0.1,0.1,0.08,63.0,0.1393034825870646,0.1492537313432836,10,15
0,14,0.2,0.05,0.1,5000,0,20,500,41,1,19,0.0238095238095238,0.05,0.05,0.032258064516129,341.0,0.2044887780548628,0.2094763092269326,20,42
0,14,0.2,0.05,0.1,5000,0,30,500,36,2,28,0.0526315789473684,0.0666666666666666,0.0666666666666666,0.0588235294117647,360.5,0.1198003327787021,0.1264559068219634,30,38
0,14,0.2,0.05,0.1,5000,0,40,500,34,2,38,0.0555555555555555,0.05,0.05,0.0526315789473684,385.5,0.0848938826466916,0.0898876404494382,40,36
0,14,0.2,0.05,0.1,5000,1000,10,500,14,4,6,0.2222222222222222,0.4,0.4,0.2857142857142857,705.0,0.1161825726141078,0.1493775933609958,10,18
0,14,0.2,0.05,0.1,5000,1000,20,500,28,8,14,0.2222222222222222,0.3636363636363636,0.3,0.2758620689655172,764.5,0.1164241164241164,0.1496881496881497,20,36
0,14,0.2,0.05,0.1,5000,1000,30,500,53,15,18,0.2205882352941176,0.4545454545454545,0.4,0.297029702970297,966.4166666666666,0.1470180305131761,0.188626907073509,30,68
0,14,0.2,0.05,0.1,5000,1000,40,500,53,15,27,0.2205882352941176,0.3571428571428571,0.325,0.2727272727272727,810.7692307692307,0.1103017689906347,0.141519250780437,40,68
0,14,0.2,0.3,0.0,100000,0,10,500,17,10,0,0.3703703703703703,1.0,1.0,0.5405405405405406,79.0,0.0084978755311172,0.0134966258435391,10,27
0,14,0.2,0.3,0.0,100000,0,20,500,155,20,0,0.1142857142857142,1.0,1.0,0.2051282051282051,78.15,0.038745156855393,0.0437445319335083,20,175
0,14,0.2,0.3,0.0,100000,0,30,500,139,30,0,0.1775147928994082,1.0,1.0,0.3015075376884422,84.73333333333333,0.0231647362719773,0.0281643196400299,30,169
0,14,0.2,0.3,0.0,100000,0,40,500,57,41,0,0.4183673469387755,1.0,1.0,0.5899280575539569,88.725,0.0071245547153302,0.0122492344228485,40,98
0,14,0.2,0.3,0.0,100000,1000,10,500,7,15,0,0.6818181818181818,1.0,1.0,0.8108108108108109,509.1,0.0034644889878742,0.0108883939618906,10,22
0,14,0.2,0.3,0.0,100000,1000,20,500,35,33,0,0.4852941176470588,1.0,1.0,0.6534653465346535,521.1,0.008662294270511,0.0168296002969929,20,68
0,14,0.2,0.3,0.0,100000,1000,30,500,0,30,0,1.0,1.0,1.0,1.0,602.9,0.0,0.0049500866265159,30,30
0,14,0.2,0.3,0.0,100000,1000,40,500,6,40,0,0.8695652173913043,1.0,1.0,0.9302325581395348,573.2,0.0007425283088917,0.0056927170348369,40,46
0,14,0.2,0.3,0.0,5000,0,10,500,4,11,0,0.7333333333333333,1.0,1.0,0.846153846153846,69.4,0.0398009950248756,0.1492537313432836,10,15
0,14,0.2,0.3,0.0,5000,0,20,500,11,21,0,0.65625,1.0,1.0,0.7924528301886793,55.25,0.054862842892768,0.1596009975062344,20,32
0,14,0.2,0.3,0.0,5000,0,30,500,27,31,0,0.5344827586206896,1.0,1.0,0.6966292134831461,57.8,0.0898502495840266,0.1930116472545757,30,58
0,14,0.2,0.3,0.0,5000,0,40,500,6766,431,0,0.0598860636376267,1.0,1.0,0.1130047194546407,26.775,16.893882646691637,17.97003745318352,40,7197
0,14,0.2,0.3,0.0,5000,1000,10,500,14,21,0,0.6,1.0,1.0,0.7499999999999999,462.4,0.1161825726141078,0.2904564315352697,10,35
0,14,0.2,0.3,0.0,5000,1000,20,500,12,31,0,0.7209302325581395,1.0,1.0,0.8378378378378378,507.05,0.0498960498960499,0.1787941787941787,20,43
0,14,0.2,0.3,0.0,5000,1000,30,500,22,45,0,0.6716417910447762,1.0,1.0,0.8035714285714287,512.1,0.0610263522884882,0.1858529819694868,30,67
0,14,0.2,0.3,0.0,5000,1000,40,500,27,62,0,0.6966292134831461,1.0,1.0,0.8211920529801325,496.825,0.0561914672216441,0.1852237252861602,40,89
0,14,0.2,0.3,0.1,100000,0,10,500,89,10,0,0.101010101010101,1.0,1.0,0.1834862385321101,75.0,0.0444888777805548,0.0494876280929767,10,99
0,14,0.2,0.3,0.1,100000,0,20,500,106,20,1,0.1587301587301587,0.9523809523809524,0.95,0.2721088435374149,83.15789473684211,0.0264966879140107,0.0314960629921259,20,126
0,14,0.2,0.3,0.1,100000,0,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,89.53333333333333,0.000166652778935,0.0051662361469877,30,31
0,14,0.2,0.3,0.1,100000,0,40,500,412,43,0,0.0945054945054945,1.0,1.0,0.1726907630522088,78.025,0.0514967814511593,0.056871445534654,40,455
0,14,0.2,0.3,0.1,100000,1000,10,500,2,10,0,0.8333333333333334,1.0,1.0,0.9090909090909092,780.4,0.0009898539965355,0.005939123979213,10,12
0,14,0.2,0.3,0.1,100000,1000,20,500,1,20,0,0.9523809523809524,1.0,1.0,0.975609756097561,556.0,0.0002474941220146,0.0051973765623066,20,21
0,14,0.2,0.3,0.1,100000,1000,30,500,4,30,0,0.8823529411764706,1.0,1.0,0.9375,546.8666666666667,0.0006600115502021,0.005610098176718,30,34
0,14,0.2,0.3,0.1,100000,1000,40,500,49,55,0,0.5288461538461539,1.0,1.0,0.6918238993710693,578.45,0.0060639811892828,0.0128704906874574,40,104
0,14,0.2,0.3,0.1,5000,0,10,500,11,14,0,0.56,1.0,1.0,0.717948717948718,71.2,0.1094527363184079,0.2487562189054726,10,25
0,14,0.2,0.3,0.1,5000,0,20,500,22,23,0,0.5111111111111111,1.0,1.0,0.676470588235294,68.45,0.1097256857855361,0.2244389027431421,20,45
0,14,0.2,0.3,0.1,5000,0,30,500,31,35,0,0.5303030303030303,1.0,1.0,0.693069306930693,64.46666666666667,0.103161397670549,0.2196339434276206,30,66
0,14,0.2,0.3,0.1,5000,0,40,500,26,45,0,0.6338028169014085,1.0,1.0,0.7758620689655172,64.25,0.0649188514357053,0.1772784019975031,40,71
0,14,0.2,0.3,0.1,5000,1000,10,500,15,21,0,0.5833333333333334,1.0,1.0,0.7368421052631579,463.7,0.1244813278008298,0.2987551867219917,10,36
0,14,0.2,0.3,0.1,5000,1000,20,500,33,39,0,0.5416666666666666,1.0,1.0,0.7027027027027027,478.95,0.1372141372141372,0.2993762993762994,20,72
0,14,0.2,0.3,0.1,5000,1000,30,500,34,54,0,0.6136363636363636,1.0,1.0,0.7605633802816901,497.9333333333333,0.0943134535367545,0.2441054091539528,30,88
0,14,0.2,0.3,0.1,5000,1000,40,500,61,74,0,0.5481481481481482,1.0,1.0,0.708133971291866,489.4,0.1269510926118626,0.2809573361082206,40,135
0,15,0.01,0.05,0.0,100000,0,10,500,1,9,1,0.9,0.9,0.9,0.9,310.6666666666667,0.0004998750312421,0.0049987503124218,10,10
0,15,0.01,0.05,0.0,100000,0,20,500,0,0,20,0.0,0.0,0.0,0.0,,0.0,0.0,20,0
0,15,0.01,0.05,0.0,100000,0,30,500,2,29,1,0.935483870967742,0.9666666666666668,0.9666666666666668,0.9508196721311476,274.6551724137931,0.0003333055578701,0.0051662361469877,30,31
0,15,0.01,0.05,0.0,100000,0,40,500,0,0,40,0.0,0.0,0.0,0.0,,0.0,0.0,40,0
0,15,0.01,0.05,0.0,100000,1000,10,500,0,10,0,1.0,1.0,1.0,1.0,869.6,0.0,0.0049492699826775,10,10
0,15,0.01,0.05,0.0,100000,1000,20,500,19,0,20,0.0,0.0,0.0,0.0,,0.0047023883182774,0.0047023883182774,20,19
0,15,0.01,0.05,0.0,100000,1000,30,500,29,0,30,0.0,0.0,0.0,0.0,,0.0047850837389654,0.0047850837389654,30,29
0,15,0.01,0.05,0.0,100000,1000,40,500,2,39,1,0.951219512195122,0.975,0.975,0.9629629629629628,850.4358974358975,0.0002475094362972,0.0050739434440938,40,41
0,15,0.01,0.05,0.0,5000,0,10,500,3,7,3,0.7,0.7,0.7,0.7,277.1428571428572,0.0298507462686567,0.099502487562189,10,10
0,15,0.01,0.05,0.0,5000,0,20,500,2,18,2,0.9,0.9,0.9,0.9,340.44444444444446,0.0099750623441396,0.0997506234413965,20,20
0,15,0.01,0.05,0.0,5000,0,30,500,5,25,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,298.4,0.016638935108153,0.0998336106489184,30,30
0,15,0.01,0.05,0.0,5000,0,40,500,6,33,7,0.8461538461538461,0.825,0.825,0.8354430379746836,290.90909090909093,0.0149812734082397,0.097378277153558,40,39
0,15,0.01,0.05,0.0,5000,1000,10,500,6,1,9,0.1428571428571428,0.1,0.1,0.1176470588235294,1172.0,0.0497925311203319,0.0580912863070539,10,7
0,15,0.01,0.05,0.0,5000,1000,20,500,19,0,20,0.0,0.0,0.0,0.0,,0.079002079002079,0.079002079002079,20,19
0,15,0.01,0.05,0.0,5000,1000,30,500,29,0,30,0.0,0.0,0.0,0.0,,0.0804438280166435,0.0804438280166435,30,29
0,15,0.01,0.05,0.0,5000,1000,40,500,2,38,2,0.95,0.95,0.95,0.95,973.1842105263158,0.0041623309053069,0.0832466181061394,40,40
0,15,0.01,0.05,0.1,100000,0,10,500,4,5,5,0.5555555555555556,0.5,0.5,0.5263157894736842,306.4,0.0019995001249687,0.0044988752811797,10,9
0,15,0.01,0.05,0.1,100000,0,20,500,10,10,10,0.5,0.5,0.5,0.5,312.0,0.0024996875390576,0.0049993750781152,20,20
0,15,0.01,0.05,0.1,100000,0,30,500,0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
0,15,0.01,0.05,0.1,100000,0,40,500,15,27,13,0.6428571428571429,0.675,0.675,0.6585365853658537,304.037037037037,0.0018748828198237,0.0052496718955065,40,42
0,15,0.01,0.05,0.1,100000,1000,10,500,0,10,0,1.0,1.0,1.0,1.0,952.8,0.0,0.0049492699826775,10,10
0,15,0.01,0.05,0.1,100000,1000,20,500,0,20,0,1.0,1.0,1.0,1.0,948.8,0.0,0.004949882440292,20,20
0,15,0.01,0.05,0.1,100000,1000,30,500,0,30,0,1.0,1.0,1.0,1.0,940.5333333333332,0.0,0.0049500866265159,30,30
0,15,0.01,0.05,0.1,100000,1000,40,500,1,39,1,0.975,0.975,0.975,0.975,946.2564102564104,0.0001237547181486,0.0049501887259451,40,40
0,15,0.01,0.05,0.1,5000,0,10,500,7,3,7,0.3,0.3,0.3,0.3,358.6666666666667,0.0696517412935323,0.099502487562189,10,10
0,15,0.01,0.05,0.1,5000,0,20,500,3,0,20,0.0,0.0,0.0,0.0,,0.0149625935162094,0.0149625935162094,20,3
0,15,0.01,0.05,0.1,5000,0,30,500,21,8,22,0.2758620689655172,0.2666666666666666,0.2666666666666666,0.2711864406779661,351.0,0.0698835274542429,0.0965058236272878,30,29
0,15,0.01,0.05,0.1,5000,0,40,500,28,11,29,0.282051282051282,0.275,0.275,0.2784810126582278,343.6363636363636,0.0699126092384519,0.097378277153558,40,39
0,15,0.01,0.05,0.1,5000,1000,10,500,105490,15010,0,0.124564315352697,1.0,1.0,0.2215334661648586,0.0,875.4356846473029,1000.0,10,120500
0,15,0.01,0.05,0.1,5000,1000,20,500,18,2,18,0.1,0.1,0.1,0.1,871.0,0.0748440748440748,0.0831600831600831,20,20
0,15,0.01,0.05,0.1,5000,1000,30,500,17,1,29,0.0555555555555555,0.0333333333333333,0.0333333333333333,0.0416666666666666,1306.0,0.0471567267683772,0.0499306518723994,30,18
0,15,0.01,0.05,0.1,5000,1000,40,500,18,1,39,0.0526315789473684,0.025,0.025,0.0338983050847457,1320.0,0.0374609781477627,0.0395421436004162,40,19
0,15,0.01,0.3,0.0,100000,0,10,500,9,10,0,0.5263157894736842,1.0,1.0,0.6896551724137931,46.7,0.0044988752811797,0.0094976255936016,10,19
0,15,0.01,0.3,0.0,100000,0,20,500,0,20,0,1.0,1.0,1.0,1.0,49.6,0.0,0.0049993750781152,20,20
0,15,0.01,0.3,0.0,100000,0,30,500,0,30,0,1.0,1.0,1.0,1.0,70.7,0.0,0.0049995833680526,30,30
0,15,0.01,0.3,0.0,100000,0,40,500,1,40,0,0.975609756097561,1.0,1.0,0.9876543209876544,57.0,0.0001249921879882,0.0051246797075182,40,41
0,15,0.01,0.3,0.0,100000,1000,10,500,3,10,0,0.7692307692307693,1.0,1.0,0.8695652173913044,307.8,0.0014847809948032,0.0064340509774808,10,13
0,15,0.01,0.3,0.0,100000,1000,20,500,5,19,1,0.7916666666666666,0.95,0.95,0.8636363636363635,562.8947368421053,0.001237470610073,0.0059398589283504,20,24
0,15,0.01,0.3,0.0,100000,1000,30,500,33,30,0,0.4761904761904761,1.0,1.0,0.6451612903225806,690.1666666666666,0.0054450952891675,0.0103951819156835,30,63
0,15,0.01,0.3,0.0,100000,1000,40,500,222,82,0,0.2697368421052631,1.0,1.0,0.4248704663212435,316.25,0.0274735474289957,0.0376214343171833,40,304
0,15,0.01,0.3,0.0,5000,0,10,500,3,10,0,0.7692307692307693,1.0,1.0,0.8695652173913044,35.5,0.0298507462686567,0.1293532338308457,10,13
0,15,0.01,0.3,0.0,5000,0,20,500,10,21,0,0.6774193548387096,1.0,1.0,0.8076923076923077,40.35,0.0498753117206982,0.1546134663341646,20,31
0,15,0.01,0.3,0.0,5000,0,30,500,40,33,0,0.4520547945205479,1.0,1.0,0.6226415094339622,48.7,0.1331114808652246,0.2429284525790349,30,73
0,15,0.01,0.3,0.0,5000,0,40,500,19,43,0,0.6935483870967742,1.0,1.0,0.8190476190476191,41.875,0.0474406991260923,0.1548064918851435,40,62
0,15,0.01,0.3,0.0,5000,1000,10,500,0,20,0,1.0,1.0,1.0,1.0,352.7,0.0,0.1659751037344398,10,20
0,15,0.01,0.3,0.0,5000,1000,20,500,10,32,0,0.7619047619047619,1.0,1.0,0.8648648648648648,526.3,0.0415800415800415,0.1746361746361746,20,42
0,15,0.01,0.3,0.0,5000,1000,30,500,24,56,0,0.7,1.0,1.0,0.8235294117647058,509.76666666666665,0.0665742024965325,0.2219140083217753,30,80
0,15,0.01,0.3,0.0,5000,1000,40,500,6725,863,0,0.1137322087506589,1.0,1.0,0.204236185066856,280.075,13.995837669094694,15.791883454734652,40,7588
0,15,0.01,0.3,0.1,100000,0,10,500,0,10,0,1.0,1.0,1.0,1.0,53.6,0.0,0.0049987503124218,10,10
0,15,0.01,0.3,0.1,100000,0,20,500,0,20,0,1.0,1.0,1.0,1.0,81.1,0.0,0.0049993750781152,20,20
0,15,0.01,0.3,0.1,100000,0,30,500,5,22,8,0.8148148148148148,0.7333333333333333,0.7333333333333333,0.7719298245614035,55.18181818181818,0.0008332638946754,0.0044996250312473,30,27
0,15,0.01,0.3,0.1,100000,0,40,500,174,43,0,0.1981566820276497,1.0,1.0,0.3307692307692308,85.45,0.0217486407099556,0.0271233047934504,40,217
0,15,0.01,0.3,0.1,100000,1000,10,500,7,21,0,0.75,1.0,1.0,0.8571428571428571,359.8,0.0034644889878742,0.0138579559514971,10,28
0,15,0.01,0.3,0.1,100000,1000,20,500,5,20,0,0.8,1.0,1.0,0.888888888888889,365.3,0.001237470610073,0.006187353050365,20,25
0,15,0.01,0.3,0.1,100000,1000,30,500,6,30,0,0.8333333333333334,1.0,1.0,0.9090909090909092,363.6,0.0009900173253031,0.0059401039518191,30,36
0,15,0.01,0.3,0.1,100000,1000,40,500,2,21,19,0.9130434782608696,0.525,0.525,0.6666666666666667,758.7619047619048,0.0002475094362972,0.0028463585174184,40,23
