Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
9,0.2,0.3,0.1,5000,1000,20,26,4,16,0.13333333333333333,0.2,0.2,0.16,394.5,0.1081081081081081,0.12474012474012475,20,30
