Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
3,0.2,0.3,0.1,100000,0,20,41,14,6,0.2545454545454545,0.7,0.7,0.3733333333333333,160.71428571428572,0.010248718910136232,0.013748281464816898,20,55
