Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Number of drifts,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
11,0.2,0.05,0.0,5000,1000,20,17,1,19,0.05555555555555555,0.05,0.05,0.052631578947368425,354.0,0.07068607068607069,0.07484407484407485,20,18
