,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
359,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
420,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
558,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
3131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7547,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7686,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7980,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
9413,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
10057,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
10206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10249,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11665,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11762,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
11791,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
11988,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
12201,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0
12202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13713,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
