,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10667,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10868,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11127,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
11425,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12211,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12957,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14135,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14950,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20291,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20363,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
20364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
