,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
105,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
910,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1156,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1686,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2571,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3431,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3976,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7546,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7559,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
7560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7715,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7730,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8094,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8139,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8147,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
8149,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
8150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8776,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9110,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
9539,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
10000,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
10001,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
10040,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
10222,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
10757,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
10758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10866,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
11387,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14188,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
14601,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
14602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14731,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
15493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16910,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17865,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
17866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19938,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
19939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20112,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20151,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
20193,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
20194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20294,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22429,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
22902,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
22903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23047,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23678,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23869,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
24370,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28023,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28989,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29024,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
29113,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
29114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29290,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
29487,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
29988,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
30001,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30037,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
30382,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
30387,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0
30388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30526,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30734,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30898,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
30924,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
30925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31034,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
31670,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33290,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33317,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
33318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33460,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33467,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
33468,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
34005,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
34383,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
34384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34603,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
34632,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
34872,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
34889,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0
34890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35688,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
37461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
