,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
473,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
964,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1374,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1483,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2618,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
3233,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
4845,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
5270,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
5575,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9660,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12350,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15457,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18410,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19039,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20218,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
21670,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
21719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29283,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
32211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32291,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
33792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
