,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
193,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1137,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1300,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1419,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1454,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1576,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
2920,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3511,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3806,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13523,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13941,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
13942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14082,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
16310,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17769,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
19184,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19792,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
20681,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
21293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22557,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
22558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22759,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23130,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
23160,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
23502,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
23503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23663,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
24901,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
24905,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
26406,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
27069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27243,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27247,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28139,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
29640,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
29844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36135,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36805,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
36806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36840,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
36934,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
37357,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
38341,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
38974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47608,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
48566,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
48567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48696,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
49983,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
49985,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0
49986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50105,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
50131,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
51096,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
51740,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
52554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52914,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52916,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
54417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54694,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
54695,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
54696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54860,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
56501,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
56694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57063,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
59000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
59001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
60257,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
60725,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
60726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60760,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
60778,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
60833,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
61311,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
62279,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
62872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63539,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
63879,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
65040,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
66081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72331,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
72587,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
72588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72718,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
73368,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
73433,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
74154,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
74934,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
80891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
83001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83430,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
83869,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
83870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83925,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
84016,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
85517,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
85811,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
86020,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
86184,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
86185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86295,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
86772,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
87931,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
88273,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
88284,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
88828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
91768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
92627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93013,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
94514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
