,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
459,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
547,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1291,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
1823,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
2406,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
2722,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
3324,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
3347,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
5385,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
6725,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
8226,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10201,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
10209,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
10288,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10300,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
11710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12951,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13639,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
14802,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
15140,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
15467,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
16264,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
16303,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
16305,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
16968,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
20048,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
21549,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21750,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
26711,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
29504,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
29882,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
30757,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
32258,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32401,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
36145,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
37646,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
39145,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
40648,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
41782,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
47256,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
47831,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
48757,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
49332,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
49625,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
50064,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
51565,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
52147,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
54607,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
57575,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
57718,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
59812,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
60063,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
61313,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
61574,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
64228,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
65729,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
65744,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
68036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
69095,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
69112,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
71731,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
72856,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
75303,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
75368,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
76804,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
76869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76920,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
77798,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
79566,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
81115,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
81119,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
82620,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
82727,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
82841,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
84342,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
84858,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
84957,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
86458,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
86612,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
87352,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
87824,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
88853,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
89325,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
90209,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
92484,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
96103,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
96308,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
98132,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
98236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
98619,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
99936,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
100120,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
101437,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
102669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201590,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
201591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201719,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
202477,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
202481,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
203561,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0
203970,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
203982,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
204192,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
204333,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
204337,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
204435,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0
205062,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
205936,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
206392,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
210640,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
211558,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
212141,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
213059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
215586,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
217553,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
217600,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
219816,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
221317,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
221409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
222936,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
224083,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
225124,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
225584,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
226900,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
226902,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
228881,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
229344,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
229815,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
231316,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
231498,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
233089,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
234590,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
235386,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
235395,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
236896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
239034,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
240537,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
241651,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
241873,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
243152,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
244899,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
246400,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
246499,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
247739,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
248416,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
252387,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
253888,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
254849,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
254918,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
256419,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256533,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
256742,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
258243,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
258801,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
259238,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
259901,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
261413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262905,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
263545,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
263640,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
263972,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
265046,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
265141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
266261,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
266263,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
267764,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
268712,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
272903,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
274404,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
274904,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
274908,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
276409,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
278994,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
