,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
103,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
133,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
702,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
1604,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
2437,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2461,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
2465,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
3428,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
3683,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
4927,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
5607,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11367,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11373,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11421,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
11422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11451,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11477,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
11664,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
11797,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
11936,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
11937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12077,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
14186,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
14188,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
14548,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
15135,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
15245,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0
15246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15317,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15346,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
15544,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
15857,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
16819,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
17295,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23469,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23581,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23716,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23868,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
24382,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
25202,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
25203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25329,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
26238,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
26942,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
26943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27250,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28678,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
28985,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
29023,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
29024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35327,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
