,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
105,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
729,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
814,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
2572,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5353,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6508,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7464,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9759,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11795,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12335,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12422,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
12836,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
