,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1292,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3347,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4751,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7178,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
7518,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
7679,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10208,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10215,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12690,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14780,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16300,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
16801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16944,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17511,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
18012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18741,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20007,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
20508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20978,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21389,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
21494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21543,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
22044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25750,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
26673,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
26690,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
26710,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
27709,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
28616,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
29119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30756,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31501,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33458,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
33465,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
33966,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35162,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
36136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36213,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
36716,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37684,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
38624,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
39144,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
39146,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
39647,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
