,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
198,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
275,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1188,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2866,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3336,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
3367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3457,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4089,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5974,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7607,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11431,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13844,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17338,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
17839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19155,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19450,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
19606,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
19951,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21045,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
21777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24079,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24083,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
24584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25225,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
25652,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
25728,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
26153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26869,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28190,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29386,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
29887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30241,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30700,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
31201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
