,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
741,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
801,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1106,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
1302,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2361,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2541,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2862,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2931,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
3530,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6958,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7038,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
7039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7289,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7290,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
7874,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8012,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
8013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8172,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8581,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
10001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10187,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
10260,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
10571,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
10726,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
10733,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
11072,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
11227,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
11234,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12010,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
12011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12048,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12137,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
