,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1219,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1221,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1946,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2527,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2603,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2768,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3674,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3681,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
5182,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6332,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
6334,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
6580,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
7835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8310,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12015,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12543,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
13516,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25634,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28795,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28931,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
30382,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
31068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34078,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
35579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35660,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37735,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
39236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39460,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40444,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
41945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42223,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
43724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43870,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43901,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
45402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47990,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
49491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
