,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1027,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1136,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12230,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13006,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13060,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
13402,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
14561,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23726,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23731,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24355,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
25382,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
25947,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
25962,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0
25963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26684,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36627,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36714,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37704,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
37757,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
38830,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0
38831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38876,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
39162,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
40493,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
