,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
228,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
229,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
231,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
232,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
3194,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
3399,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
3713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4111,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9561,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
9562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9658,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9661,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
10393,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
10394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10442,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10446,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
10549,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
11000,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0
11001,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
11385,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
11386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11466,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11513,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
11823,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
11937,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
12162,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
12355,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0
12356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12432,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13356,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
13358,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
13801,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
13802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13885,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13889,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
15017,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
15020,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
15132,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0
15133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15189,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
15898,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
16834,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
16976,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
18368,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23611,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23626,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
23627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23696,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23699,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23997,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
24162,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
24599,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
25663,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
25843,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
26100,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
27150,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
