,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
107,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
1206,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
1525,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
1559,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
1604,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
1617,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2027,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2466,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2560,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2582,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
3876,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
4061,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6635,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7401,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
7467,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
9230,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9279,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
9330,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9730,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
9829,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
9867,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11413,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12900,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
14400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15863,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17956,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
18177,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
18695,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
19620,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
19678,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20348,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20365,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
20375,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
21849,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
21876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24161,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
24427,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
25116,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0
25117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25181,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
26287,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
26646,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
26958,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
28459,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28822,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
29534,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
29692,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29750,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
30473,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
31035,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
31292,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
31311,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
31974,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
32812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34053,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
35554,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
36771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37337,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
37345,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
37347,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
38846,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
38848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39239,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
40740,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40827,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45655,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
45656,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
47162,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
49109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49178,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49189,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
53642,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
53646,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
55137,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
55147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56372,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56378,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
57213,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
57879,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
