,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
65,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
117,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
126,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
649,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
656,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
991,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
2079,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2504,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2775,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3019,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3534,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
6130,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
11188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11306,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
11571,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
11582,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
11614,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0
11615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11681,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
11925,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
12010,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
12432,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
13933,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
14324,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
14505,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
14676,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
14767,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15146,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15147,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
16041,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
16042,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
16043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16153,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16598,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
16618,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
17716,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22296,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23466,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
23467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23584,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23589,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23591,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
23984,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
23985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24804,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25248,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
25259,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
25260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25323,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
25512,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
26385,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
