,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
26,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
63,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
65,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0
68,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
655,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
656,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
1194,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2504,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2775,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3019,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3534,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4035,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4338,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
4629,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
5130,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5145,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
5646,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7533,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
7539,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
8040,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9598,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10063,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
10088,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
10103,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
10106,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
10107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10168,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10206,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
10707,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10976,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
11675,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
11676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12012,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
12410,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
12433,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
12911,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
13130,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13191,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13414,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13762,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14281,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14425,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
15164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
