,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201944,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202438,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
206843,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
208633,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
214093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214559,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
214975,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
222239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
222355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
225752,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
239267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
239897,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
242602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
244659,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
248019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
256730,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
258231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
304461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404408,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
404409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
404825,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
404917,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
406548,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
407234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
408419,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
414966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
415212,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
417491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
418058,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
422234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
425317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
428683,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
431474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
432003,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
449194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
450363,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
456534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
456606,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
466772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481590,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
486298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605784,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
605785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
606186,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
608394,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
609463,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
610085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
