,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
477,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
862,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
1108,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1300,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
1301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1419,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1454,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1576,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
1920,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3511,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3806,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
4012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4378,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10632,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11086,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
11087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11139,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11215,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
11640,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12152,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
12191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
