,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
289,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
393,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
435,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
527,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
557,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
1790,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
1811,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
1815,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
1999,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
2058,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
3459,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
4552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4849,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
6350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7844,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11316,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11320,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11400,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11510,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11676,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
11702,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
11756,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
11762,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
12064,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
12065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12135,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12542,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
14006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14741,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14744,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23342,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23344,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
23519,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
23520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23605,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23620,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
23623,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
24920,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
25106,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
25121,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
26935,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
26936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27011,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
27281,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
28564,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
29095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35213,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
35503,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
35525,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
35526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35602,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35604,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
36047,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
36182,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
36418,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
36479,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0
36480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36555,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36825,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
38055,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
39030,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
39626,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
39892,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
40161,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
41441,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
42481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47353,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
47420,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
47509,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
47510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47598,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
48107,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
48217,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
48267,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
48360,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0
48361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48428,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
48480,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
49141,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
49550,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
